color,director_name,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_2_name,actor_1_facebook_likes,gross,genres,actor_1_name,movie_title,num_voted_users,cast_total_facebook_likes,actor_3_name,plot_keywords,movie_imdb_link,num_user_for_reviews,language,country,content_rating,budget,title_year,actor_2_facebook_likes,imdb_score,aspect_ratio,movie_facebook_likes,roi,profit,is_profitable,budget_category,main_genre,rating_category
Color,David O. Russell,1.0,0.5470147287543542,1,1.0,Jamie Kennedy,1.0,1.0,Action|Adventure|Comedy|Drama|War,Judy Greer,three kings,1,1,Mykelti Williamson,gold|gulf war|iraq|kuwait|map,http://www.imdb.com/title/tt0120188/?ref_=fn_tt_tt_1,2.0,English,USA,R,0.5333322029602249,,1,0.7142857142857142,2.35,3000,87.50039739763821,0.4666677970397751,True,Micro (<$1M),Action,Muy Mala (0-4)
Color,Jerry Zucker,0.0,0.4225506073116838,1,1.0,Douglas Haase,1.0,1.0,Adventure|Comedy,Corinna Harney,rat race,1,1,Vince Vieluf,casino|locker|money|museum|race,http://www.imdb.com/title/tt0250687/?ref_=fn_tt_tt_1,1.0,English,Canada,PG-13,0.5333322029602249,,1,0.6233766233766234,2.35,0,87.50039739763821,0.4666677970397751,True,Micro (<$1M),Adventure,Muy Mala (0-4)
Color,Iain Softley,1.0,0.9204070930823652,1,1.0,Jeff Bridges,1.0,1.0,Drama|Mystery|Sci-Fi,Kevin Spacey,k-pax,1,1,Alfre Woodard,extraterrestrial|hospital|patient|planet|science,http://www.imdb.com/title/tt0272152/?ref_=fn_tt_tt_1,2.0,English,USA,PG-13,0.5333322029602249,,1,0.7532467532467533,2.35,0,87.50039739763821,0.4666677970397751,True,Micro (<$1M),Drama,Muy Mala (0-4)
Color,James Mangold,0.0,1.1071032752463708,1,1.0,Natasha Lyonne,1.0,1.0,Comedy|Fantasy|Romance,Hugh Jackman,kate & leopold,1,1,Bradley Whitford,bridge|brooklyn bridge|falling down an elevator shaft|time travel|time travel romance,http://www.imdb.com/title/tt0035423/?ref_=fn_tt_tt_1,1.0,English,USA,PG-13,0.5333322029602249,,1,0.6233766233766234,1.85,0,87.50039739763821,0.4666677970397751,True,Micro (<$1M),Comedy,Muy Mala (0-4)
Color,Harold Ramis,0.0,-0.7598585463936843,1,1.0,Frances O'Connor,1.0,1.0,Comedy|Fantasy|Romance,Brendan Fraser,bedazzled,1,1,Brian Doyle-Murray,contract|devil|dream|soul|wish,http://www.imdb.com/title/tt0230030/?ref_=fn_tt_tt_1,1.0,English,USA,PG-13,0.5333322029602249,,1,0.5714285714285714,2.35,0,87.50039739763821,0.4666677970397751,True,Micro (<$1M),Comedy,Muy Mala (0-4)
Color,Francis Ford Coppola,0.0,1.1071032752463708,0,1.0,Bob Hoskins,1.0,1.0,Crime|Drama|Music,Nicolas Cage,the cotton club,1,1,Fred Gwynne,brothers hugging|jazz|jealousy|nudity|parole violation,http://www.imdb.com/title/tt0087089/?ref_=fn_tt_tt_1,0.0,English,USA,R,0.6444435832077904,,1,0.6363636363636364,1.85,828,55.172621166058875,0.3555564167922096,True,Micro (<$1M),Crime,Muy Mala (0-4)
Color,James Mangold,2.0,1.0448712145250354,1,1.0,Logan Lerman,1.0,1.0,Adventure|Crime|Drama|Western,Christian Bale,3:10 to yuma,1,1,Gretchen Mol,outlaw|rancher|small western town|stagecoach|train,http://www.imdb.com/title/tt0381849/?ref_=fn_tt_tt_1,2.0,English,USA,R,0.6111101691335207,,1,0.8051948051948051,2.35,0,63.63661586876839,0.3888898308664793,True,Micro (<$1M),Adventure,Muy Mala (0-4)
Color,Olivier Megaton,1.0,0.6092467894756893,1,1.0,Dougray Scott,1.0,1.0,Action|Thriller,Liam Neeson,taken 3,1,1,Jon Gries,betrayal|death|final showdown|murder|on the run,http://www.imdb.com/title/tt2446042/?ref_=fn_tt_tt_1,1.0,English,France,PG-13,0.5333322029602249,,1,0.5714285714285714,2.35,38000,87.50039739763821,0.4666677970397751,True,Micro (<$1M),Action,Muy Mala (0-4)
Color,Steven Soderbergh,1.0,1.1071032752463708,0,1.0,Albert Brooks,1.0,1.0,Crime|Drama|Romance|Thriller,Don Cheadle,out of sight,1,1,Keith Hudson,heist|neo noir|one last job|opposites attract|u.s. marshal,http://www.imdb.com/title/tt0120780/?ref_=fn_tt_tt_1,1.0,English,USA,R,0.5333322029602249,,1,0.7012987012987012,1.85,0,87.50039739763821,0.4666677970397751,True,Micro (<$1M),Crime,Muy Mala (0-4)
Color,Ben Stiller,0.0,-0.5731623642296788,0,1.0,Janeane Garofalo,1.0,1.0,Comedy|Drama|Thriller,Matthew Broderick,the cable guy,1,1,Andy Dick,cable guy|foreplay|friend|kissing|television,http://www.imdb.com/title/tt0115798/?ref_=fn_tt_tt_1,1.0,English,USA,PG-13,0.5222210649354684,,1,0.5714285714285714,2.35,0,91.48978605900768,0.4777789350645316,True,Micro (<$1M),Comedy,Muy Mala (0-4)
Color,John McTiernan,1.0,0.484782668033019,1,1.0,Faye Dunaway,1.0,1.0,Crime|Romance|Thriller,Mark Margolis,the thomas crown affair,1,1,Denis Leary,art|insurance investigator|martinique|painting|trust,http://www.imdb.com/title/tt0155267/?ref_=fn_tt_tt_1,1.0,English,USA,R,0.5333322029602249,,1,0.6753246753246752,2.35,0,87.50039739763821,0.4666677970397751,True,Micro (<$1M),Crime,Muy Mala (0-4)
Color,Penny Marshall,0.0,1.6671918217383872,1,1.0,Adam Garcia,1.0,1.0,Biography|Comedy|Drama,Rosie Perez,riding in cars with boys,1,1,Alissa Dean,boy|college|heroin|working class|writer,http://www.imdb.com/title/tt0200027/?ref_=fn_tt_tt_1,0.0,English,USA,PG-13,0.5333322029602249,,1,0.6233766233766234,1.85,0,87.50039739763821,0.4666677970397751,True,Micro (<$1M),Biography,Muy Mala (0-4)
Color,Ted Kotcheff,1.0,-0.7598585463936843,1,1.0,Brian Dennehy,1.0,,Action|Adventure|Drama,Sylvester Stallone,first blood,1,1,Chris Mulkey,1980s|colonel|deputy|rambo|sheriff,http://www.imdb.com/title/tt0083944/?ref_=fn_tt_tt_1,1.0,English,USA,R,0.1555535101185022,,1,0.7922077922077921,2.35,0,,,False,Micro (<$1M),Action,Muy Mala (0-4)
Black and White,Andrei Tarkovsky,1.0,0.6092467894756893,0,1.0,Anatoliy Solonitsyn,1.0,,Drama|Mystery|Sci-Fi,Donatas Banionis,solaris,1,1,Natalya Bondarchuk,hallucination|ocean|psychologist|scientist|space station,http://www.imdb.com/title/tt0069293/?ref_=fn_tt_tt_1,0.0,Russian,Soviet Union,PG,0.0111087157966671,,1,0.844155844155844,2.35,0,,,False,Micro (<$1M),Drama,Muy Mala (0-4)
Color,Paul Bolger,0.0,-1.8800356393777171,0,1.0,George Carlin,1.0,1.0,Adventure|Animation|Comedy|Family|Fantasy,Sarah Michelle Gellar,happily n'ever after,1,1,Rob Paulsen,apostrophe in title|cinderella|first of series|punctuation in title|three word title,http://www.imdb.com/title/tt0308353/?ref_=fn_tt_tt_1,0.0,English,USA,PG,0.5222210649354684,,1,0.3766233766233766,1.85,261,91.48978605900768,0.4777789350645316,True,Micro (<$1M),Adventure,Muy Mala (0-4)
Color,Stephen Frears,0.0,0.1736223644263431,1,1.0,Bronagh Gallagher,1.0,1.0,Drama|Horror|Romance|Thriller,Julia Roberts,mary reilly,1,1,George Cole,19th century|butler|housemaid|laboratory|servant,http://www.imdb.com/title/tt0117002/?ref_=fn_tt_tt_1,0.0,English,USA,R,0.5222210649354684,,1,0.5454545454545454,1.85,616,91.48978605900768,0.4777789350645316,True,Micro (<$1M),Drama,Muy Mala (0-4)
Color,P.J. Hogan,0.0,-0.0130738177376623,1,1.0,Christopher Masterson,1.0,1.0,Comedy|Romance,Julia Roberts,my best friend's wedding,1,1,Rupert Everett,best friend|chick flick|male female friendship|promise|wedding,http://www.imdb.com/title/tt0119738/?ref_=fn_tt_tt_1,0.0,English,USA,PG-13,0.5111099269107118,,1,0.6103896103896104,2.35,0,95.65262722332035,0.4888900730892882,True,Micro (<$1M),Comedy,Muy Mala (0-4)
Color,Joe Roth,1.0,-0.1997699999016678,1,1.0,Rainn Wilson,1.0,1.0,Comedy|Romance,Julia Roberts,america's sweethearts,1,1,Larry King,actor|love|movie star|press|publicist,http://www.imdb.com/title/tt0265029/?ref_=fn_tt_tt_1,1.0,English,USA,PG-13,0.5333322029602249,,1,0.5324675324675324,2.35,881,87.50039739763821,0.4666677970397751,True,Micro (<$1M),Comedy,Muy Mala (0-4)
Color,Christopher Nolan,1.0,0.7959429716396949,1,1.0,Maura Tierney,1.0,1.0,Drama|Mystery|Thriller,Al Pacino,insomnia,1,1,Crystal Lowe,detective|insomnia|murder|partner|police,http://www.imdb.com/title/tt0278504/?ref_=fn_tt_tt_1,2.0,English,USA,R,0.5111099269107118,,1,0.7272727272727273,2.35,0,95.65262722332035,0.4888900730892882,True,Micro (<$1M),Drama,Muy Mala (0-4)
Color,Jonathan Frakes,1.0,0.3603185465903487,1,1.0,Alfre Woodard,1.0,1.0,Action|Adventure|Drama|Sci-Fi|Thriller,LeVar Burton,star trek: first contact,1,1,Jonathan Frakes,21st century|borg|borg sphere|captain|sphere,http://www.imdb.com/title/tt0117731/?ref_=fn_tt_tt_1,1.0,English,USA,PG-13,0.4999987888859553,,1,0.7792207792207791,2.35,3000,100.00048444679133,0.5000012111140447,True,Micro (<$1M),Action,Muy Mala (0-4)
Color,Jimmy Hayward,1.0,-1.5066432750497063,1,1.0,Billy Blair,1.0,1.0,Action|Drama|Fantasy|Thriller|Western,Michael Fassbender,jonah hex,1,1,Julia Jones,confederate|death|independence day|military|terrorist,http://www.imdb.com/title/tt1075747/?ref_=fn_tt_tt_1,0.0,English,USA,PG-13,0.5222210649354684,,1,0.4025974025974026,2.35,0,91.48978605900768,0.4777789350645316,True,Micro (<$1M),Action,Muy Mala (0-4)
Color,Edward Zwick,0.0,0.6714788501970245,1,1.0,Matt Damon,1.0,1.0,Action|Drama|Mystery|Thriller|War,Denzel Washington,courage under fire,1,1,Scott Glenn,bravery|honor|medal of honor|military life|unreliable flashback,http://www.imdb.com/title/tt0115956/?ref_=fn_tt_tt_1,0.0,English,USA,R,0.5111099269107118,,1,0.6493506493506492,1.85,975,95.65262722332035,0.4888900730892882,True,Micro (<$1M),Action,Muy Mala (0-4)
Color,Tom Shadyac,0.0,-1.1954829714430304,1,1.0,Swoosie Kurtz,1.0,1.0,Comedy|Fantasy|Romance,Maura Tierney,liar liar,1,1,Randall 'Tex' Cobb,birthday|birthday wish|father disappoints child|lie|workaholic,http://www.imdb.com/title/tt0119528/?ref_=fn_tt_tt_1,1.0,English,USA,PG-13,0.4999987888859553,,1,0.6753246753246752,1.85,0,100.00048444679133,0.5000012111140447,True,Micro (<$1M),Comedy,Muy Mala (0-4)
Color,Brad Furman,0.0,1.3560315181317113,1,1.0,Amy Ryan,1.0,1.0,Biography|Crime|Drama|Thriller,Joseph Gilgun,the infiltrator,1,1,Olympia Dukakis,,http://www.imdb.com/title/tt1355631/?ref_=fn_tt_tt_1,0.0,English,UK,R,0.2777760283908243,,1,0.7402597402597402,2.35,0,260.00226721977015,0.7222239716091756,True,Micro (<$1M),Biography,Muy Mala (0-4)
Color,Terence Young,-1.0,2.1650483075090685,1,1.0,Ben Gazzara,1.0,,Drama|History|War,Laurence Olivier,inchon,1,1,Jacqueline Bisset,1950s|douglas macarthur|general|inchon|invasion,http://www.imdb.com/title/tt0084132/?ref_=fn_tt_tt_1,0.0,English,South Korea,PG,0.5333322029602249,,1,0.1428571428571428,2.35,115,,,False,Micro (<$1M),Drama,Muy Mala (0-4)
Color,Brian Levant,0.0,-0.8843226678363546,1,1.0,Elizabeth Perkins,1.0,1.0,Comedy|Family|Fantasy,Jonathan Winters,the flintstones,1,1,Harvey Korman,1000000 b.c.|box office hit|lawn mowing|product placement|stone age,http://www.imdb.com/title/tt0109813/?ref_=fn_tt_tt_1,0.0,English,USA,PG,0.4999987888859553,,1,0.4155844155844155,1.33,0,100.00048444679133,0.5000012111140447,True,Micro (<$1M),Comedy,Muy Mala (0-4)
Color,Olivier Megaton,3.0,-0.4486982427870085,1,1.0,Luke Grimes,1.0,1.0,Action|Crime|Thriller,Liam Neeson,taken 2,1,1,D.B. Sweeney,albanian|revenge|revenge motive|teenage daughter|vacation,http://www.imdb.com/title/tt1397280/?ref_=fn_tt_tt_1,1.0,English,France,PG-13,0.4999987888859553,,1,0.6103896103896104,2.35,63000,100.00048444679133,0.5000012111140447,True,Micro (<$1M),Action,Muy Mala (0-4)
Color,David Zucker,1.0,-1.319947092885701,1,1.0,Pamela Anderson,1.0,1.0,Comedy,Regina Hall,scary movie 3,1,1,Jenny McCarthy,crop circle|farm|orchestral music score|reference to michael jackson|videotape,http://www.imdb.com/title/tt0306047/?ref_=fn_tt_tt_1,1.0,English,USA,PG-13,0.5333322029602249,,1,0.5064935064935064,1.85,0,87.50039739763821,0.4666677970397751,True,Micro (<$1M),Comedy,Muy Mala (0-4)
Color,Donald Petrie,1.0,0.2358544251476783,1,1.0,Wendy Raquel Robinson,1.0,1.0,Action|Comedy|Crime|Romance,Candice Bergen,miss congeniality,1,1,Heather Burns,beauty pageant|fbi|female agent|pageant|undercover,http://www.imdb.com/title/tt0212346/?ref_=fn_tt_tt_1,1.0,English,USA,PG-13,0.4999987888859553,,1,0.5974025974025974,1.85,0,100.00048444679133,0.5000012111140447,True,Micro (<$1M),Action,Muy Mala (0-4)
Color,Eric Brevig,1.0,-0.7598585463936843,1,1.0,Brendan Fraser,1.0,1.0,Action|Adventure|Family|Fantasy|Sci-Fi,Josh Hutcherson,journey to the center of the earth,1,1,Anita Briem,cave|lost world|missing brother|mountain|venus flytrap,http://www.imdb.com/title/tt0373051/?ref_=fn_tt_tt_1,0.0,English,USA,PG,0.4999987888859553,,1,0.5454545454545454,1.85,0,100.00048444679133,0.5000012111140447,True,Micro (<$1M),Action,Muy Mala (0-4)
Color,Garry Marshall,0.0,0.484782668033019,0,1.0,Raven-Symoné,1.0,1.0,Comedy|Family|Romance,Anne Hathaway,the princess diaries 2: royal engagement,1,1,Hector Elizondo,coronation|horse|princess|queen|side saddle,http://www.imdb.com/title/tt0368933/?ref_=fn_tt_tt_1,0.0,English,USA,G,0.4444430987621725,,1,0.5324675324675324,1.85,1000,125.00068125371288,0.5555569012378275,True,Micro (<$1M),Comedy,Muy Mala (0-4)
Color,Alan J. Pakula,0.0,2.227280368230404,1,1.0,Julia Roberts,1.0,1.0,Crime|Drama|Mystery|Thriller,Denzel Washington,the pelican brief,1,1,Tony Goldwyn,college professor|fbi|president|professor|supreme court,http://www.imdb.com/title/tt0107798/?ref_=fn_tt_tt_1,0.0,English,USA,PG-13,0.4999987888859553,,1,0.6363636363636364,2.35,0,100.00048444679133,0.5000012111140447,True,Micro (<$1M),Crime,Muy Mala (0-4)
Color,Joel Schumacher,0.0,0.85817503236103,1,1.0,Anthony LaPaglia,1.0,1.0,Crime|Drama|Mystery|Thriller,Bradley Whitford,the client,1,1,Brad Renfro,boy|brother|lawyer|mafia|senator,http://www.imdb.com/title/tt0109446/?ref_=fn_tt_tt_1,0.0,English,USA,PG-13,0.4999987888859553,,1,0.6623376623376623,2.35,1000,100.00048444679133,0.5000012111140447,True,Micro (<$1M),Crime,Muy Mala (0-4)
Color,Rob Reiner,1.0,-0.5109303035083437,0,1.0,Noel Gugliemi,1.0,1.0,Adventure|Comedy|Drama,Morgan Freeman,the bucket list,1,1,Sean Hayes,billionaire|friend|hospital|list|mechanic,http://www.imdb.com/title/tt0825232/?ref_=fn_tt_tt_1,1.0,English,USA,PG-13,0.4999987888859553,,1,0.7532467532467533,1.85,22000,100.00048444679133,0.5000012111140447,True,Micro (<$1M),Adventure,Muy Mala (0-4)
Color,Phillip Noyce,0.0,0.7337109109183597,1,1.0,Polly Walker,1.0,1.0,Action|Thriller,Harrison Ford,patriot games,1,1,Patrick Bergin,analyst|cia|ira|terrorist|terrorist attack,http://www.imdb.com/title/tt0105112/?ref_=fn_tt_tt_1,0.0,English,USA,R,0.4999987888859553,,1,0.6883116883116883,2.35,0,100.00048444679133,0.5000012111140447,True,Micro (<$1M),Action,Muy Mala (0-4)
Color,Robert Luketic,1.0,-0.2620020606230029,1,1.0,Jane Fonda,1.0,1.0,Comedy|Romance,Adam Scott,monster-in-law,1,1,Elaine Stritch,breakdown|fight|mother in law|scheme|wedding,http://www.imdb.com/title/tt0369735/?ref_=fn_tt_tt_1,0.0,English,Germany,PG-13,0.6666658592573035,,1,0.5064935064935064,2.35,0,50.000181667326736,0.3333341407426965,True,Micro (<$1M),Comedy,Muy Mala (0-4)
Color,Denis Villeneuve,4.0,2.974065096886425,1,1.0,Jake Gyllenhaal,1.0,1.0,Crime|Drama|Mystery|Thriller,Hugh Jackman,prisoners,1,1,Dylan Minnette,child abduction|detective|investigation|police|sex offender,http://www.imdb.com/title/tt1392214/?ref_=fn_tt_tt_1,2.0,English,USA,R,0.5111099269107118,,1,0.844155844155844,1.85,86000,95.65262722332035,0.4888900730892882,True,Micro (<$1M),Crime,Muy Mala (0-4)
Color,Antoine Fuqua,0.0,1.0448712145250354,1,1.0,Snoop Dogg,1.0,1.0,Crime|Drama|Thriller,Denzel Washington,training day,1,1,Tom Berenger,lapd|narc|narcotics|title spoken by character|training,http://www.imdb.com/title/tt0139654/?ref_=fn_tt_tt_1,2.0,English,USA,R,0.4999987888859553,,1,0.7922077922077921,2.35,0,100.00048444679133,0.5000012111140447,True,Micro (<$1M),Crime,Muy Mala (0-4)
Color,Dean Parisot,1.0,-0.1997699999016678,1,1.0,Enrico Colantoni,1.0,1.0,Adventure|Comedy|Sci-Fi,Alan Rickman,galaxy quest,1,1,Robin Sachs,alien|alien race|convention|fan|general,http://www.imdb.com/title/tt0177789/?ref_=fn_tt_tt_1,2.0,English,USA,PG,0.4999987888859553,,1,0.7402597402597402,2.35,19000,100.00048444679133,0.5000012111140447,True,Micro (<$1M),Adventure,Muy Mala (0-4)
Color,Keenen Ivory Wayans,0.0,-1.382179153607036,1,1.0,Veronica Cartwright,1.0,1.0,Comedy,Natasha Lyonne,scary movie 2,1,1,Andy Richter,blow job|demon|exorcism|priest|professor,http://www.imdb.com/title/tt0257106/?ref_=fn_tt_tt_1,2.0,English,USA,R,0.4999987888859553,,1,0.4675324675324676,1.85,0,100.00048444679133,0.5000012111140447,True,Micro (<$1M),Comedy,Muy Mala (0-4)
Color,James Bobin,3.0,-0.1375379391803326,1,1.0,Eric Jacobson,1.0,1.0,Adventure|Comedy|Family|Musical,Bill Cobbs,the muppets,1,1,Steve Whitmire,bel air california|book|friends who live together|the muppets|tribute band,http://www.imdb.com/title/tt1204342/?ref_=fn_tt_tt_1,1.0,English,USA,PG,0.4999987888859553,,1,0.7142857142857142,1.85,26000,100.00048444679133,0.5000012111140447,True,Micro (<$1M),Adventure,Muy Mala (0-4)
Color,Stephen Norrington,1.0,0.2980864858690135,1,1.0,Traci Lords,1.0,1.0,Action|Horror,Sanaa Lathan,blade,1,1,Udo Kier,1990s|blade|blood|vampire|vampire hunter,http://www.imdb.com/title/tt0120611/?ref_=fn_tt_tt_1,2.0,English,USA,R,0.4999987888859553,,1,0.7142857142857142,2.35,0,100.00048444679133,0.5000012111140447,True,Micro (<$1M),Action,Muy Mala (0-4)
Color,Thomas Carter,0.0,1.916120064623728,1,1.0,Rick Gonzalez,1.0,1.0,Drama|Sport,Channing Tatum,coach carter,1,1,Robert Ri'chard,basketball|basketball coach|coach|contract|high school,http://www.imdb.com/title/tt0393162/?ref_=fn_tt_tt_1,0.0,English,USA,PG-13,0.3333317185146071,,1,0.7272727272727273,2.35,0,200.0014533438943,0.6666682814853929,True,Micro (<$1M),Drama,Muy Mala (0-4)
Color,Roger Michell,1.0,-0.8843226678363546,1,1.0,Matt Malloy,1.0,1.0,Drama|Thriller,Sydney Pollack,changing lanes,1,1,Bruce Altman,car accident|feud|lawyer|revenge|road rage,http://www.imdb.com/title/tt0264472/?ref_=fn_tt_tt_1,1.0,English,USA,R,0.4999987888859553,,1,0.6363636363636364,2.35,0,100.00048444679133,0.5000012111140447,True,Micro (<$1M),Drama,Muy Mala (0-4)
Color,Luis Llosa,0.0,-1.008786789279025,1,1.0,Eric Stoltz,1.0,1.0,Action|Adventure|Horror|Thriller,Frank Welker,anaconda,1,1,Kari Wuhrer,amazon|anaconda|boat|jungle|snake,http://www.imdb.com/title/tt0118615/?ref_=fn_tt_tt_1,1.0,English,USA,PG-13,0.4999987888859553,,1,0.3896103896103895,2.35,0,100.00048444679133,0.5000012111140447,True,Micro (<$1M),Action,Muy Mala (0-4)
Color,David McNally,1.0,0.111390303705008,1,1.0,Tyra Banks,1.0,1.0,Comedy|Drama|Music|Romance,Adam Garcia,coyote ugly,1,1,Izabella Miko,girl in panties|lift skirt|sexual attraction|short shorts|songwriter,http://www.imdb.com/title/tt0200550/?ref_=fn_tt_tt_1,1.0,English,USA,PG-13,0.4999987888859553,,1,0.5194805194805194,2.35,0,100.00048444679133,0.5000012111140447,True,Micro (<$1M),Comedy,Muy Mala (0-4)
Color,Richard Curtis,1.0,1.4804956395743816,1,1.0,Liam Neeson,1.0,1.0,Comedy|Drama|Romance,Colin Firth,love actually,1,1,Kris Marshall,aging rocker|christmas|love at first sight|minister|prime minister,http://www.imdb.com/title/tt0314331/?ref_=fn_tt_tt_1,3.0,English,UK,R,0.4999987888859553,,1,0.7922077922077921,2.35,52000,100.00048444679133,0.5000012111140447,True,Micro (<$1M),Comedy,Muy Mala (0-4)
Color,Luis Llosa,0.0,0.2980864858690135,1,1.0,Rod Steiger,1.0,1.0,Action|Crime|Drama|Romance|Thriller,Sylvester Stallone,the specialist,1,1,Emilio Estefan Jr.,bomb|cia|explosive|explosives expert|miami florida,http://www.imdb.com/title/tt0111255/?ref_=fn_tt_tt_1,0.0,English,Peru,R,0.4999987888859553,,1,0.4935064935064935,1.85,0,100.00048444679133,0.5000012111140447,True,Micro (<$1M),Action,Muy Mala (0-4)
Color,Ron Shelton,0.0,1.8538880039023928,1,1.0,Cheech Marin,1.0,1.0,Comedy|Drama|Romance|Sport,Don Johnson,tin cup,1,1,Rene Russo,driving range|golf|golfer|tournament|winnebago,http://www.imdb.com/title/tt0117918/?ref_=fn_tt_tt_1,0.0,English,USA,R,0.4999987888859553,,1,0.6103896103896104,2.35,1000,100.00048444679133,0.5000012111140447,True,Micro (<$1M),Comedy,Muy Mala (0-4)
Color,Melville Shavelson,-1.0,0.3603185465903487,1,1.0,Tom Bosley,1.0,,Comedy|Family,Lucille Ball,"yours, mine and ours",1,1,Tim Matheson,nurse|parent|sibling|widow|widower,http://www.imdb.com/title/tt0063829/?ref_=fn_tt_tt_1,0.0,English,USA,Unrated,0.0277754228338019,,1,0.7272727272727273,1.85,0,,,False,Micro (<$1M),Comedy,Muy Mala (0-4)
Color,Jesse Dylan,0.0,-0.635394424951014,1,1.0,Will Ferrell,1.0,1.0,Comedy|Family|Romance|Sport,Josh Hutcherson,kicking & screaming,1,1,Robert Duvall,book|child|slapstick comedy|soccer|suburb,http://www.imdb.com/title/tt0384642/?ref_=fn_tt_tt_1,0.0,English,USA,PG,0.4999987888859553,,1,0.5194805194805194,2.35,743,100.00048444679133,0.5000012111140447,True,Micro (<$1M),Comedy,Muy Mala (0-4)
Color,Garth Jennings,2.0,0.2358544251476783,1,1.0,Kelly Macdonald,1.0,1.0,Adventure|Comedy|Sci-Fi,Zooey Deschanel,the hitchhiker's guide to the galaxy,1,1,Thomas Lennon,alien|friend|galaxy|hyperspace|spaceship,http://www.imdb.com/title/tt0371724/?ref_=fn_tt_tt_1,3.0,English,USA,PG,0.555554479009738,,1,0.6753246753246752,2.35,10000,80.00034880152079,0.444445520990262,True,Micro (<$1M),Adventure,Muy Mala (0-4)
Color,Joel Zwick,0.0,-0.7598585463936843,1,1.0,Nick Zano,1.0,1.0,Comedy|Family|Fantasy|Romance,Dania Ramirez,fat albert,1,1,Alice Greczyn,animated sequence|junkyard|love|party|television,http://www.imdb.com/title/tt0396592/?ref_=fn_tt_tt_1,0.0,English,USA,PG,0.2888871664155809,,1,0.3506493506493506,2.35,531,246.1559100764768,0.7111128335844191,True,Micro (<$1M),Comedy,Muy Mala (0-4)
Color,Russell Mulcahy,1.0,-0.6976264856723491,1,1.0,Mike Epps,1.0,1.0,Action|Horror|Sci-Fi|Thriller,Milla Jovovich,resident evil: extinction,1,1,James Tumminia,clone|convoy|crow|desert|satellite,http://www.imdb.com/title/tt0432021/?ref_=fn_tt_tt_1,1.0,English,France,R,0.4999987888859553,,1,0.6103896103896104,2.35,0,100.00048444679133,0.5000012111140447,True,Micro (<$1M),Action,Muy Mala (0-4)
Color,Wayne Wang,0.0,0.4225506073116838,1,1.0,Alicia Witt,1.0,1.0,Adventure|Comedy|Drama,LL Cool J,last holiday,1,1,Timothy Hutton,chef|congressman|cook|hotel|senator,http://www.imdb.com/title/tt0408985/?ref_=fn_tt_tt_1,0.0,English,USA,PG-13,0.4999987888859553,,1,0.6233766233766234,2.35,0,100.00048444679133,0.5000012111140447,True,Micro (<$1M),Adventure,Muy Mala (0-4)
Color,Curtis Hanson,0.0,0.3603185465903487,1,1.0,Glenn Morshower,1.0,1.0,Action|Adventure|Crime|Thriller,Meryl Streep,the river wild,1,1,William Lucking,criminal|rafting|river|robber|white water rafting,http://www.imdb.com/title/tt0110997/?ref_=fn_tt_tt_1,0.0,English,USA,PG-13,0.4999987888859553,,1,0.6103896103896104,2.35,0,100.00048444679133,0.5000012111140447,True,Micro (<$1M),Action,Muy Mala (0-4)
Color,Frank Oz,0.0,-0.5731623642296788,0,1.0,Vincent Kartheiser,1.0,1.0,Drama|Family|Fantasy,Steve Coogan,the indian in the cupboard,1,1,David Keith,best friend|birthday|boy|friend|magic,http://www.imdb.com/title/tt0113419/?ref_=fn_tt_tt_1,0.0,English,USA,PG,0.4999987888859553,,1,0.5584415584415584,1.85,0,100.00048444679133,0.5000012111140447,True,Micro (<$1M),Drama,Muy Mala (0-4)
Black and White,Oliver Stone,2.0,2.227280368230404,0,1.0,Shea Whigham,1.0,1.0,Crime|Drama|Thriller,Demián Bichir,savages,1,1,Gary Stretch,arms tied overhead|damsel in distress|dea|marijuana|southern california,http://www.imdb.com/title/tt1615065/?ref_=fn_tt_tt_1,1.0,English,USA,R,0.4999987888859553,,1,0.6363636363636364,2.35,28000,100.00048444679133,0.5000012111140447,True,Micro (<$1M),Crime,Muy Mala (0-4)
Color,David R. Ellis,0.0,-0.6976264856723491,1,1.0,Valerie Cruz,1.0,1.0,Action|Crime|Thriller,Richard Burgi,cellular,1,1,Will Beinbrink,cell phone|distress signal|family in danger|police|stealing a car,http://www.imdb.com/title/tt0337921/?ref_=fn_tt_tt_1,1.0,English,USA,PG-13,0.2777760283908243,,1,0.6363636363636364,2.35,2000,260.00226721977015,0.7222239716091756,True,Micro (<$1M),Action,Muy Mala (0-4)
Color,Peter Howitt,0.0,-1.1332509107216953,1,1.0,Natalie Imbruglia,1.0,1.0,Action|Adventure|Comedy,Kevin McNally,johnny english,1,1,Ben Miller,british|crown jewels|explosion|funeral|spy,http://www.imdb.com/title/tt0274166/?ref_=fn_tt_tt_1,1.0,English,UK,PG,0.3888874086383898,,1,0.5844155844155844,1.85,2000,157.1438359244638,0.6111125913616102,True,Micro (<$1M),Action,Muy Mala (0-4)
